domain,ranking,isIp,valid,activeDuration,urlLen,is@,isredirect,haveDash,domainLen,nosOfSubdomain,label
www.angelfire.com/wa/GoatsWebring/,2547,0,1,8035,34,0,0,0,17,2,0
us.battle.net.hhus.asia/login/en/,10000000,0,0,0,33,0,0,0,23,4,1
www.codeguru.com/Cpp/G-M/opengl/,16204,0,1,8466,32,0,0,0,16,2,0
www.qhly.org/images/?ref=us.battle.net/d3/en/index,10000000,0,1,3653,50,0,0,0,12,2,1
txellwebs.com/blog/wp-content/scap/b035e3f48579da15de7dc280bde9d8f2/webscr.html?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efce41fec1f99c8cb0db1dbdd778f8bc1e7e41fec1f99c8cb0db1dbdd778f8bc1e7,10000000,0,0,0,232,0,0,0,13,1,1
www.chaseonline.chase.com.docesdebasto.pt/,10000000,0,0,0,42,0,0,0,41,5,1
villakidsbuffetinfantil.com/Limit-id=65722/571ebc26a1a42b5752e9fea799802dcb/,10000000,0,0,0,76,0,0,0,27,1,1
www.paypal.it.63900.amezionuk.org/bWdyYXppYV9ncmVjb0Bob3RtYWlsLmNvbQ==/login.do,10000000,0,0,0,79,0,0,0,33,5,1
rabobank-bankieren.nl.php5.server9.firstfind.nl/,163402,0,0,0,48,0,0,1,47,5,1
www.ibm.com/developerworks/library/co-cjct7/,576,0,1,12419,44,0,0,0,11,2,0
online-verifikation.info/u2/wolfgang-bittner@freenet.de/abgleich.php,10000000,0,0,0,68,1,0,1,24,1,1
onestepback.org/articles/10things/,10000000,0,0,0,34,0,0,0,15,1,0
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7colpxSbun5EAx78UxUhMIU2Mb64uE4vy4bILnw2gInXMAv0yeA0Lhj5rt0hV4WDL3lVf0aDZsQoEOWYsu71zeEEh2WAhVleZ4CKxkshyjLBQ7UfQTYTFGKEp06AC7a3y3WRK9qe3wW7tMjvjqhh9kr8Jxa8qWJW26I6k9RSOKho7emrXtPwafBPuk6ULDozhewjsD-VIjzz7RHaaYO913ZaKjEUJg\%3D\%3D&amp;attredirects=2,4570,0,1,6939,343,0,0,1,44,2,1
peypel.us.com.cgi.ngi.webscre.maps.logins.webaps.mba.homes.billings.activet.homa.pluns.5542290739f57ac719fdf5bc44d702ac3faee8d0b7e678a25d883d0fa.demo.seriport.com/welcome.0841208705nf12408av49701v245a35136a872abkqa73461/4886d451cd6fdf3ed4fc18d2f2cc381a/,10000000,0,1,366,253,0,0,0,162,18,1
math.nist.gov/sparselib\%2B\%2B/,14972,0,0,0,32,0,0,0,13,2,0
wii.ign.com/objects/889/889065.html,339,0,1,10226,35,0,0,0,11,2,0
www.habbocastro.es.tl/entrada-a-habbohotel-.-es.htm,10000000,0,0,0,51,0,0,0,21,3,1
tools.ietf.org/html/rfc1236,14969,0,1,9133,27,0,0,0,14,2,0
tools.ietf.org/html/rfc2458,14969,0,1,9133,27,0,0,0,14,2,0
paypal.verified.com.cgi.bin.dispatch.cgibin.webscr-cmd.loginsubmitdispatchs59s7d97a01u.teucartao.com.br/08/c02a7109dc64f374e5af04de3b90564e/,10000000,0,1,3653,140,0,0,1,103,11,1
sofotosbook.com.br/post.php,10000000,0,0,0,27,0,0,0,18,2,1
tools.ietf.org/html/rfc1547,14969,0,1,9133,27,0,0,0,14,2,0
blogs.law.harvard.edu/tech/rss,1656,0,0,0,30,0,0,0,21,3,0
www.dbi-tech.com/ProductPage_SolutionsScheduleNET.aspx,10000000,0,1,9130,54,0,0,1,16,2,0
www.cpiano.com/css/login.htm?us.battle.net/login/en/?ref=rvhoehnus.battle.net/d3/en/index&app=com-d3,6089,0,1,7670,100,0,0,0,14,2,1
www.drcharlesparker.com/wp-admin/images/contact.+/,10000000,0,1,5479,50,0,0,0,23,2,1
www.prime-stat.org/~be/paypal/_webscr1.php?cmd=_confirm&session=gx4w5u1drmu8jxhd_0jblthbz_hhr6-k2ek4hq48uljouijhn1bet4azmj0&dispatch=y4q4w3v3r3n3s2e373f3257403b474m3q3n4j3c5x4x3u3n2s3c304e2,10000000,0,0,0,189,0,0,1,18,2,1
soulism.gr/www.paypal.comcgi-binwebscr/f09b03a10407c19dca4dfe43b7d35403/,10000000,0,0,0,72,0,0,0,10,1,1
www.onesmartclick.com/programming/c-cplusplus.html,528226,0,1,8400,50,0,0,0,21,2,0
chris-pardo.com/usc1/index.html,10000000,0,0,0,31,0,0,1,15,1,1
www.sxlcjx.com/images/?secure.runescape.com/m=weblogin/loginform.ws?mod=www,10000000,0,0,0,75,0,0,0,14,2,1
tools.ietf.org/html/rfc1660,14969,0,1,9133,27,0,0,0,14,2,0
my.execpc.com/~gopalan/dotnet/net_tutorial.html,10000000,0,1,9861,47,0,0,0,13,2,0
www.urumax.com/www.paypal.it_service/,10000000,0,1,1461,37,0,0,0,14,2,1
www.tavi.co.uk/os2pages/oldsoft.html#Innoval,10000000,0,0,0,44,0,0,0,14,3,0
www.stellent.com/stellent3/idcplg?IdcService=SS_GET_PAGE&amp;nodeId=884,10000000,0,1,6939,71,0,0,0,16,2,0
www.cs.washington.edu/homes/suciu/DBPL/,3520,0,0,0,39,0,0,0,21,3,0
www.gabrielfranca.com.br/emvape2011/plugins/content/brdn/brdn/,10000000,0,1,731,62,0,0,0,24,3,1
www.mdg.de/organ.htm,10000000,0,0,0,20,0,0,0,10,2,0
www.oocities.org/sg/ggcdng/,7871,0,1,4748,27,0,0,0,16,2,1
www.mediafour.com/products/xplay/,170883,0,1,8764,33,0,0,0,17,2,0
paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.4451545112587451231121542221255411444778111543.ecommandotechnology.in/cmd=_login-submit&amp;dispatch=58e263663d35d8880a13c0d3c0db1f8e95a86f1d2a239c77f0068f8a34cf8e77c55b632a5f/,10000000,0,0,0,228,0,0,0,121,11,1
www.ists.dartmouth.edu/IRIA/projects/d_shadow.htm,17141,0,0,0,49,0,0,0,22,3,0
exikots.org/PLO5XIde/webscr_prim.php?ZXhpa290cy5vcmc=uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MjM5MTYyNg=,10000000,0,0,0,112,0,0,0,11,1,1
esxcc.com/js/index.htm?ref=http:/navimkjus.battle.net/d3/en/index,10000000,0,1,4749,65,0,0,0,9,1,1
www.webterrace.com/webgraphics/index.htm,10000000,0,1,6940,40,0,0,0,18,2,0
www.wzwjm.com/inc/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;wysjqvdamp;ssl=0&amp;dest,10000000,0,1,1096,101,0,0,0,13,2,1
adv.from-or.com/,10000000,0,1,5114,16,0,0,1,15,2,1
addons.mozilla.org/en-US/firefox/addon/javascript-command/,160,0,1,8400,58,0,0,0,18,2,0
www.coolarchive.com/icons.php,571612,0,1,8034,29,0,0,0,19,2,0
en.wikipedia.org/wiki/PL/SQL,6,0,1,8035,28,0,0,0,16,2,0
www.apple.com/support/mac101/,51,0,1,12420,29,0,0,0,13,2,0
chat-by-orkut1.blogspot.jp/,387,0,1,4027,27,0,0,1,26,2,1
www.erlang.se/publications/xjobb/Secure_Dist_Comm_in_SafeErlang.pdf,10000000,0,0,0,67,0,0,0,13,2,0
gaseyes.com/paypal.com.us-confirme.your.account.pay/268b2784980042cbd49572b575754d2d/Erreur.html,10000000,0,1,731,96,0,0,0,11,1,1
www.sybase.com/products/databasemanagement/advantagedatabaseserver,38784,0,1,12416,66,0,0,0,14,2,0
www.cindyjonesassociates.com/corporatetraining/index.html,10000000,0,1,7305,57,0,0,0,28,2,0
paypal.fr.cgi.bin.webscr.cmd.home.locale.x.en.fr.5885d80.ulcerasyozonosalud.com.ar/Virefication/e9a6acb8865d7fe947c902cd77a5aac9/new1/1223e8687199c40a4db72ecac1d6e354/cc5909821b68267bc95f6a6bd9a27868/,10000000,0,0,0,200,0,0,0,82,14,1
dr-zekri-hurstel.com/templates/beez/0683300183/43264726363475426/,10000000,0,1,2557,65,0,0,1,20,1,1
paypal.com.updatedata.a6s5f4e89f65a.af65a4f65e4f5a46f54.af654rg65e4rb65e4rf.v6e4f65a4d654ew65f.af465ew4f6a5f324f654ewf.f465a4f654w654fs.f65e4f654af.wef45e6fa34f654f.af65e4gwe5f4qa65w4fd65qaw4d3a.gfq65w4fd6q54dw3gf.alquilereselibes.com/update/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e52f247b118c036bdc2d3ab8dfc14a2fe12f247b118c036bdc2d3ab8dfc14a2fe1,10000000,0,0,0,409,0,0,0,234,14,1
www.faqs.org/faqs/software-eng/testing-faq/,13429,0,1,8767,43,0,0,0,12,2,0
www.orwell.net/~edcook/,10000000,0,1,8767,23,0,0,0,14,2,0
onoffonoff.org/emmashouserecordings/,10000000,0,1,7305,36,0,0,0,14,1,0
www.angelfire.com/super/naomicampbell/,2547,0,1,8035,38,0,0,0,17,2,0
us.battle.net.ok.qw-rs.com/login/en/login.html?app=wam&amp;ref=www.battle.net/account/&amp;eor=0&amp;app=bam,10000000,0,0,0,108,0,0,1,26,5,1
gol.nng.ch/,10000000,0,0,0,11,0,0,0,10,2,1
us.battle.net.ok.yywow.asia/login/en/?app=com-d3&amp;ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex,10000000,0,0,0,107,0,0,0,27,5,1
www.veonlinetradingpost.com/,10000000,0,0,0,28,0,0,0,27,2,1
www.trjq1956.com/images/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp;app=com-d3,10000000,0,0,0,122,0,0,0,16,2,1
www.jscape.com/inetfactory/index.html,320392,0,1,9497,37,0,0,0,14,2,0
www.pal-wakf.ps/ar/wp-admin/includes/js/www.paypal.com/cgi-bin/loginpps.htm?cmd=_login-submit&dispatch=5885d80a13c0db1f8e263663d3faee8d66edfb0b39be7838c6fe2b48d88c66cil9a68124d13c9ff644f4e56a317882c009a68124d13c9ff644f4e56a317882c00,10000000,0,0,0,232,0,0,1,15,2,1
lloyd-phillip.com/pngFix/aqq1/,10000000,0,0,0,30,0,0,1,17,1,1
www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=ravbqoius.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,3653,103,0,0,0,14,2,1
members.optusnet.com.au/tebet/,44194,0,0,0,30,0,0,0,23,3,0
www.infoturda.ro/wells/wells/signon.php,10000000,0,0,0,39,0,0,0,16,2,1
sabilich.net/GRcntrlde/_webscr.php?nxEXEC=d2Vic2NyX3ByaW0ucGhwP254RVhFQz1kMlZpYzJOeUxuQm9jRDlqYldSZlBXMWxiV0psY2k1MlpYSnBabms9&sdr01=YXV0b2dsYXNAYXJjb3IuZGU,10000000,0,0,0,156,0,0,0,12,1,1
www.gnu.org/software/indent/indent.html,6125,0,1,9861,39,0,0,0,11,2,0
www.mygosti-vk.tk/,10000000,0,0,0,18,0,0,1,17,2,1
www-cs-faculty.stanford.edu/~knuth/cweb.html,1471,0,0,0,44,0,0,1,27,2,0
www.cs.arizona.edu/patterns/weaving/books/industry.pdf,6655,0,0,0,54,0,0,0,18,3,0
www.paypal-payment.de/96384/index.php,10000000,0,0,0,37,0,0,1,21,2,1
mx.canalexecutivo.com/roundcube/temp/.j/j.php,10000000,0,1,5478,45,0,0,0,21,2,1
www.opensourcescripts.com/dir/PHP/,36230,0,1,5844,34,0,0,0,25,2,0
paypal.com.cgi-bin.webscr.cmd.login-run.5885d80a13c0db1f8e263663d3wi892ee8dcbdhe788a5.gttbangalore.com/68abea1fc4df6ff4c0532851acf6bfae/,10000000,0,1,3653,136,0,0,1,102,8,1
ssatguru.tripod.com/NetRexx/,1267,0,1,9496,28,0,0,0,19,2,0
freeregisters16.blogspot.com/,11,0,1,7305,29,0,0,0,28,2,1
www.onjava.com/pub/a/onjava/2001/11/14/jawin.html,145565,0,1,7305,49,0,0,0,14,2,0
id0498372885938paypal.com.au.account.verification-re5983202k.com.au.mubashar786.com/.vbv/79a73cdfbbbd9b6098f3dafe649862e8/7c97a7f4a014b424ba4f687f7145e3ab/webscr.php,10000000,0,0,0,165,0,0,1,83,8,1
www.edge.org/3rd_culture/minsky/,87480,0,0,0,32,0,0,0,12,2,0
www.altova.com/products/missionkit/software_development_tools.html,39201,0,1,7304,66,0,0,0,14,2,0
www.secured.paypal.com.cgi.bin.dspatch.autologin.xei.asia/nz/cy-cgi-bin/webcsr-cmd=_login/submit&amp;dispatch/paypal-newest/paypal-confirm/paypal-update/paypal-online/5885d80a13c0db1f8e263663d3faee8da6a0e/6c4b8766a1dfa7e8f8a874cfb5899bab/,10000000,0,0,0,238,0,0,0,57,9,1
rpg.hannumatilainen.com/icu1/index.html,10000000,0,1,5114,39,0,0,0,23,2,1
www3.sympatico.ca/kappapsi/,16422,0,0,0,27,0,0,0,17,2,0
creeksideshowstable.com/Paypal_Virefication/cfdf194cdbca70fb7c03475e7453e4a0/new1/80891bb80f371d1115795f1cfd53d781/a1b6de75d24ce33f2161fd7f47603cdf/,10000000,0,1,5113,148,0,0,0,23,1,1
olympiads.win.tue.nl/ioi/ioi2000/,31024,0,0,0,33,0,0,0,20,3,0
promocadastro.3eeweb.com/Promocao/Cielo/index.php,10000000,0,1,3288,49,0,0,0,24,2,1
bit.ly/SrqFRX,3832,0,0,0,13,0,0,0,6,1,1
pastehtml.com/view/baoghla1d.html,44061,0,1,4017,33,0,0,0,13,1,1
oldgamez.de/games/850/1/2/3/4/www.paypal.co.uk/login/ipoi/,10000000,0,0,0,58,0,0,0,11,1,1
cutesoft.net/ASP.NET\%2BChat/,175904,0,1,6209,29,0,0,0,12,1,0
pastehtml.com/view/be7bq7o7t.html,44061,0,1,4017,33,0,0,0,13,1,1
www.gamesware.ro/wp-content/plugins/autoblogged/img/tes.php,10000000,0,0,0,59,0,0,0,16,2,1
www.indiana.edu/~emusic/CECM_home_page.htm#performer,9603,0,0,0,52,0,0,0,15,2,0
www.zoology.ubc.ca/~schluter/software.html,6668,0,0,0,42,0,0,0,18,3,0
www.brachadesigns.com//admin/index.htm,10000000,0,1,3653,38,0,1,0,21,2,1
www.520168.cn/style/?us.battle.ne...,10000000,0,1,3288,36,0,0,0,13,2,1
www.experts-exchange.com/Programming/Languages/Scripting/Perl/,5193,0,1,12052,62,0,0,1,24,2,0
www.differential-designs.com/vodafone.co.uk/wrp.htm,10000000,0,1,7305,51,0,0,1,28,2,1
www.w3.org/MarkUp/Guide/,483,0,1,10226,24,0,0,0,10,2,0
sourceforge.net/projects/kmag,168,0,1,7670,29,0,0,0,15,1,0
www.onlinetoolsteam.com/RIPPopUps/,10000000,0,1,7670,34,0,0,0,23,2,0
www.ipst.gatech.edu/amp/,10401,0,0,0,24,0,0,0,19,3,0
dqpacific.com/-/itoken/itaubankline.com.br/2.0?cli=cliente/ddfcud0r79/fb2vxkb7fy.php,10000000,0,1,1827,84,0,0,0,13,1,1
jetstat.com/asp/,10000000,0,1,6940,16,0,0,0,11,1,0
www.syntext.com/products/serna-free/,10000000,0,1,8400,36,0,0,0,15,2,0
news.cnet.com/2100-1001-272299.html,105,0,1,9863,35,0,0,0,13,2,0
www.blueprintsoftwareworks.com/pmview/,10000000,0,1,1461,38,0,0,0,30,2,0
www.angelfire.com/music3/seinc/,2547,0,1,8035,31,0,0,0,17,2,0
members.tripod.com/labyrnth/animatronics/,1267,0,1,9496,41,0,0,0,18,2,0
www.piano09.com/board/data/care/CodingNetworkchaseINSTALL/new.html,10000000,0,1,366,66,0,0,0,15,2,1
inorbitglobal.info/_vti_bin/_vti_aut,10000000,0,0,0,36,0,0,0,18,1,1
kerala-budget-realestate.com/rmx1.php,10000000,0,0,0,37,0,0,1,28,1,1
www.users.globalnet.co.uk/~dheb/Tirane/tirane.htm,10000000,0,0,0,49,0,0,0,25,4,0
www.woodcountry.com/wp-content/plugins/akismet/paypal/webscr.php?cmd=_login-run524789e9a2a24ac6b6a157a5c6c3f13a524789e9a2a24ac6b6a157a5c6c3f13a,10000000,0,1,8765,143,0,0,0,19,2,1
www.realcomth.com/videoconference_locations_in_thailand.html,10000000,0,1,366,60,0,0,0,17,2,0
grafphoto.com/gallery/index.php?cat=14,10000000,0,1,9496,38,0,0,0,13,1,0
www-cs-students.stanford.edu/~amitp/Articles/SRE-Documentation.html,1471,0,0,0,67,0,0,1,28,2,0
games.groups.yahoo.com/group/Blood-of-Heroes-chat/,4,0,1,10228,50,0,0,0,22,3,0
my-goldcard-2013.de/,10000000,0,0,0,20,0,0,1,19,1,1
www.consultec5.com/Avisar/avisando.php,10000000,0,0,0,38,0,0,0,18,2,1
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cpHXqDZdlCxObiKCUe1F3sIfeVSkoKDOE9sVfnuy_OUZqo6MxKKpiDFhYcAYfIODsUlQqrwNSovtQQFiYwHd5va35s5q1Rg_ZInifkYgVxQGD5gMzXA5qp7oxE4eE28of_v19rUOM9sTcQzHndmKp9sagUcQ8VDu3kIqPqFll3E84hM6AQQI7MIGjL_sKvMPecRkzWtLYKNEzc8MaXwW-0j5isTXA==&amp;attredirects=1,4570,0,1,6939,337,0,0,1,44,2,1
dumpspro.us/,10000000,0,0,0,12,0,0,0,11,1,1
www3.sympatico.ca/david_smith/,16422,0,0,0,30,0,0,0,17,2,0
www.gmoo.net/gmoo/,10000000,0,1,731,18,0,0,0,12,2,0
www.billybear4kids.com/holidays/thanksgiving/desktop.htm,220877,0,1,8147,56,0,0,0,22,2,0
www.cse.iitb.ac.in/~pb/,9006,0,0,0,23,0,0,0,18,4,0
www.duramerica.com/templates/yoo_page/css/www.paypal.com-security/www.paypal.com-logging/index.htm,80053,0,1,6575,98,0,0,0,18,2,1
people.bu.edu/robinc/kzk/,7770,0,0,0,25,0,0,0,13,2,0
www.paypal.com.zwidsr4knyhs3.xmxi2pc7wnpf.com/cgi-bin/webscr/?login-dispatch&login_email=l.deidrick@comcast.net&ref=chjp1&login-processing=ok,10000000,0,0,0,141,1,0,0,45,5,1
www.la.utexas.edu/research/faculty/dpowers/fortran.html,2852,0,0,0,55,0,0,0,17,3,0
www.cse.iitd.ernet.in/~ssen,723511,0,0,0,27,0,0,0,21,4,0
us.diablo.com.zh-dcg.in/login.html,10000000,0,0,0,34,0,0,1,23,4,1
members.aon.at/djrproductions/,44794,0,0,0,30,0,0,0,14,2,0
paypal.com.cgi-bin.login2548dazz78a7s98azdza787869874597.dreamiit.info/paypal/Us-paypal.com/www.paypal-support.com/,10000000,0,0,0,115,0,0,1,70,5,1
infohost.nmt.edu/~shipman/soft/clean/,73661,0,0,0,37,0,0,0,16,2,0
pastehtml.com/view/bbkvyq1iz.html,44061,0,1,4017,33,0,0,0,13,1,1
www194.paypal.ca.14538.securessl-140.mx/js/web.apps/ca/m.pp/?cmnd=_lg&nav=_CD2650CCC3E71B870D7C,10000000,0,0,0,95,0,0,1,39,5,1
bignosebird.com/carchive/bnbbook.shtml,141043,0,1,8767,38,0,0,0,15,1,0
chrissima-tours.com/old_aol.1.2/?Login=&amp;Lis=10&amp;LigertID=1993745&amp;us=1,10000000,0,1,5113,80,0,0,1,19,1,1
info-werkzeug-kaplonski.de.p3de.com/?aW5mb0B3ZXJremV1Zy1rYXBsb25za2kuZGU=,10000000,0,1,731,73,0,0,1,35,3,1
www.mandielousier.com/Remax/Secure Login.html,10000000,0,0,0,45,0,0,0,21,2,1
dowito.solidwebhost.com/Welcome-to-update-your-nordea-danmark/welcome-online-agent-officel-systemes/pay_form_ec_cvv2.html?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fd,10000000,0,1,6940,182,0,0,0,23,2,1
www.math.utep.edu/Faculty/sewell/odes_pdes/,52619,0,0,0,43,0,0,0,17,3,0
dynamo.mapinfo.com/miproducts/Overview.cfm?productid=1041,972939,0,1,9861,57,0,0,0,18,2,0
www.microdynetech.com/wire.htm,10000000,0,1,8034,30,0,0,0,21,2,0
www.claimfreefacebookcredit.com/confirm.htm,10000000,0,0,0,43,0,0,0,31,2,1
uchenna.h4p.co/signin.php,10000000,0,1,366,25,0,0,0,14,2,1
www.lesbrocs.com/fonts/update/AOL_Login.html,10000000,0,1,2922,44,0,0,0,16,2,1
www.thayankeesite.com/update/update/login/,10000000,0,0,0,42,0,0,0,21,2,1
savannah.nongnu.org/projects/posix90/,63602,0,0,0,37,0,0,0,19,2,0
cpc.cx/52F,10000000,0,0,0,10,0,0,0,6,1,1
gp2x.org/gp32/frodo/,10000000,0,1,5479,20,0,0,0,8,1,0
causses-cevennes.com/art/Artishow-UK.htm,10000000,0,1,8034,40,0,0,1,20,1,0
www.prolateral.com/profilter,10000000,0,1,6209,28,0,0,0,18,2,0
paypal.com.update-account-information-webscrcmdaccountnav-0.04fs6sd569sdv13s25ef4d4ew7c52a65dg5rd6a5aesf6aerdgh65.lapiedrafeliz.cl/93078fd134462a2185042673df8b987c/,967990,0,0,0,164,0,0,1,130,5,1
www.goosee.com/cmm/,10000000,0,1,8400,19,0,0,0,14,2,0
belmafashions.com/images/images/viewtradeorder.htm,10000000,0,1,5479,50,0,0,0,17,1,1
paypal2013.66ghz.com/,180731,0,1,5114,21,0,0,0,20,2,1
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cp-hFo0_SRkzLK9ikcOIZC4RklUN9uMQJECmkaxxPhlNW_f46ywcvNLZbE-05M2eexZpFqJD2SYmrm9_J4CySU6D5XA5573GfD-bRsrCh1z96dZQ4AVUoDomJUzUw8gVem5u5AYy59QfvvT-viD-8ggvB3RB1HCikynPUFQ5y4lPQtmdi2-FjcDd6sScoeKw5GUijViSUav7wjht8Eqwmr-UBy7KA\%3D\%3D&amp;attredirects=0,4570,0,1,6939,369,0,0,1,44,2,1
en.flossmanuals.net/ogg-theora/,119805,0,1,5114,31,0,0,0,19,2,0
www.duocor.com/xactcopy/,10000000,0,1,11322,24,0,0,0,14,2,0
www.fpoint.com/products/input/input.aspx,10000000,0,1,9133,40,0,0,0,14,2,0
secure.runescape.com.kkus.asia/m=weblogin/loginform.html?dest&amp;mod=www&amp;ssl=0,10000000,0,0,0,83,0,0,0,30,4,1
centrin.net.id/~marc/,259917,0,1,11201,21,0,0,0,14,2,0
www.kingsportclub.com/js/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex,10000000,0,1,731,80,0,0,0,21,2,1
mumble.net/~jar/tproject/,10000000,0,1,8035,25,0,0,0,10,1,0
www.realm-apply.tk/login.asp?amp;app=bam&amp;ref=https\%3A\%2F\%2Fus.battle.net\%2Faccount\%2Fmanagement\%2Findex.xml,10000000,0,0,0,117,0,0,1,18,2,1
afrteam.com/aa/ws31/eBayISAPI.php?cmd=SignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runameMessage-ID:,10000000,0,1,5113,155,0,0,0,11,1,1
fancypigeonauctions.com/del/,10000000,0,0,0,28,0,0,0,23,1,1
www.nthelp.com/maps.htm,627787,0,1,8399,23,0,0,0,14,2,0
www.cisema.com.cn/login.htm?us.battle.net/login/en/?ref=oxslfxbus.battle.net/d3/en/index&,10000000,0,1,5479,89,0,0,0,17,3,1
www.double.co.nz/dylan/,10000000,0,0,0,23,0,0,0,16,3,0
www.planet-source-code.com/vb/default.asp?lngWId=4,25776,0,1,8400,50,0,0,1,26,2,0
hosting-pay765444404.tk/toate/Te3q1/,10000000,0,0,0,36,0,0,1,23,1,1
www.vaner2006.com/paypal/index.html,10000000,0,1,731,35,0,0,0,17,2,1
www.ticketyahoo.com/page/vote.php?pid=89,10000000,0,0,0,40,0,0,0,19,2,1
jin.ece.uiuc.edu/routines/routines.html,3509,0,0,0,39,0,0,0,16,3,0
www.angelfire.com/pro2/videosforeyou/,2547,0,1,8035,37,0,0,0,17,2,0
secure.runescape.com.d.weblagon.loginforn.com/mod?=www&amp;amp;ssl=0&amp;amp;/,10000000,0,0,0,78,0,0,0,45,6,1
amazon.slr-safe.com/?www.amazon.de/ap/signin?_encoding=UTF8&openid.assoc_handle=deamazon,10000000,0,0,0,88,0,0,1,19,2,1
giordanomoretti.com/.p/paypal.com/uk/index.php?cmd=_login-submit&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c25fe4a05bcb33bff68c4fe49456517e3e,10000000,0,1,3288,142,0,0,0,19,1,1
www.usr.com/education/net0.asp,256366,0,1,12052,30,0,0,0,11,2,0
www.columbia.edu/~hauben/netbook/,3275,0,0,0,33,0,0,0,16,2,0
www.guiadiferencial.com.br//wp-includes/theme-compat/asb/index.php,10000000,0,1,1461,66,0,1,0,26,3,1
karpatika.com/~dolphin/paypal,10000000,0,1,730,29,0,0,0,13,1,1
www.florindamsa.com/login.confr,10000000,0,0,0,31,0,0,0,19,2,1
www.diskview.com/diskview.htm,10000000,0,1,6210,29,0,0,0,16,2,0
members.tripod.com/ralph_graves/,1267,0,1,9496,32,0,0,0,18,2,0
www.opengl.org/jobs,51422,0,1,8402,19,0,0,0,14,2,0
pastehtml.com/view/bq7wzpaq4.html,44061,0,1,4017,33,0,0,0,13,1,1
tools.ietf.org/html/rfc1950,14969,0,1,9133,27,0,0,0,14,2,0
www.anandtech.com/mb/,2559,0,1,8400,21,0,0,0,17,2,0
rakushki.com.ua/xmlrpc/includes/,10000000,0,0,0,32,0,0,0,15,2,1
vivi.site90.net/copa2014/portal.html,10000000,0,1,4383,36,0,0,0,15,2,1
cheapesthehotel.com/images/8d663afbe42f284ea9a5537abb909800/,10000000,0,0,0,60,0,0,0,19,1,1
www.drlongghost.com/app/webroot/img/d/87f612c676a1c1ebd7cd2f439669ff33/websrc.html?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,10000000,0,1,6209,173,0,0,0,19,2,1
vinderban.solidwebhost.com/semix-felixbel-account/world-online-serial-malak-blanet/online-pages/pay_form_ec_cvv2.html?cmd=_processing,10000000,0,1,6940,133,0,0,0,26,2,1
goldwingcalgary.com/abnamro.nl.html,10000000,0,1,7305,35,0,0,0,19,1,1
www.dcning.com/images/?us.battle.net/login/en/?ref=azjimgkus.battle.net/d3/en/index&app=com-d3,10000000,0,0,0,94,0,0,0,14,2,1
ww1.sds-ti.com/videos/.www.paypal.com/cgi-bin/ca/.webscrcmd=_login-run/bank\%20account.php,10000000,0,1,1096,90,0,0,1,14,2,1
home.comcast.net/~sproutllamas/,183,0,1,8400,31,0,0,0,16,2,0
www.telusplanet.net/public/wks,283756,0,1,8765,30,0,0,0,19,2,0
rybkj.cn/jpg/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,10000000,0,1,731,82,0,0,0,8,1,1
www.bintube.com/player/,10000000,0,1,4748,23,0,0,0,15,2,0
tutor.zoapiere.com/includes/js/zvagh/Sikker\%20nettbetaling.htm,10000000,0,1,4749,63,0,0,0,18,2,1
www.springer.com/computer/artificial/journal/10601,2655,0,1,8400,50,0,0,0,16,2,0
promocajita.com/admin/fnt/banner/,10000000,0,0,0,33,0,0,0,15,1,1
bussiness.64019.kingdream.kz/xjgzqhosxwbdlcs/login.html?rotondo.rocco@alice.it,10000000,0,0,0,78,1,0,0,28,3,1
www.zardexhaust.com/secured/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5f648e5e333737aff620ffc5df2d8f353f648e5e333737aff620ffc5df2d8f353,10000000,0,1,5478,191,0,0,0,19,2,1
