url,short_url,favicon,href_count,url_length,page_redirect,url_split_count,label
http://www.grinding-cn.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,0,0,0,99,0,7,1
http://www.informit.com/store/product.aspx?isbn=0201895420,1,1,125,85,0,3,0
http://spreadsheets.google.com/spreadsheet/formResponse?formkey=dHhadmNmNnp2Z20teG1GeDZUcFhvQkE6MQ&amp;theme=0AX42CRMsmRFbUy01ZDc3NWRkZC1mYWQzLTQxYzItYTQ2Yy05OGFmMDE1NGY4ZjY&amp;embedded=true&amp;ifq,1,1,2,200,0,3,1
http://www.complang.org/kelbt/,1,0,0,38,0,3,0
http://www.mozilla.org/docs/web-developer/faq.html,1,1,74,74,0,3,0
http://www.chesscorner.com/worldchamps/botvinnik/botvinnik.htm,0,0,11,62,0,4,0
http://news.cnet.com/2100-1023-248100.html,1,0,253,65,0,3,0
http://www.726.com.cn/phpmyadmin/eBayISAPI.html?deredaysininhttpsigninsslverizonhtpiosapidllregunitkeylessgobmwcinciarumeuviitor.htmlsapidlldesiqninehaysapoidjwwigerm11.txt,1,-1,108,66,0,4,1
http://www.scryfa.co.uk//administrator/modulas/wps/wp/www.cliente.cadastro/www.atualizacao.itau30hr.com.br/,0,0,0,107,0,10,1
http://www.xml.org/xml/news_market.shtml,0,1,243,40,0,4,0
http://www.nt-webspace.com/asp\%20tutorial/asp-email-cdonts.asp,1,0,2,65,0,4,0
http://www.gamespot.com/ps3/action/darksiderswrathofwar/,1,0,2,57,0,3,0
http://habbo58.rel7.com/,0,0,0,24,0,3,1
http://www.embeddedx86.com/~joff/,1,0,146,34,0,3,0
http://www.oracle.com/technology/pub/articles/piotrowski-pythoncore.html?rssid=rss_otn_articles,1,0,0,96,0,4,0
http://ala.konik.w.interia.pl/Formularzdotibi.html,1,1,439,23,0,3,1
http://www.gentlesource.com/link-manager/,0,1,51,41,0,3,0
http://www.cityshoes.co.uk/wp-includes/Text/,0,0,0,44,0,4,1
http://www.cotton.org/pubs/cottoncounts/fieldtofabric/,0,0,18,54,0,3,0
http://acdsanatmerkezi.com/09uk381/cgi-bin&dispatch=0a8005f5594bd67041f88c6196192646/webscr.html?cmd=_login-run,0,1,1,111,0,3,1
http://www.firstmonday.org/issues/issue6_9/henshaw/,1,0,40,55,0,3,0
http://www.ipse.gov.co/modules/mod_cblogin/mod_cblogin/paypal/www.Paypal.com/pppy/m/e/q/p/z/x/j/,0,0,2,96,0,6,1
http://www.newcreations.net/webmaster/spam.html,1,0,0,48,0,4,0
http://www.szviko.com/Images/?us.battle.net/login/en/?ref=fcajfscus.battle.net/d3/en/index&amp;app=com-d3,0,0,1,105,0,7,1
http://www.linabtechnologies.com/tmp/fe65d23866c53616e8dfde16b83a9bda/Einloggen.htm,1,0,7,79,0,3,1
http://www.artima.com/lejava,1,1,73,29,0,3,0
http://youask.ru/wp-content/plugins/http/paypaI/com/en/webapps/mpp/home/3fe0e7d99b39c4f28ae25322c88a4cbd/,0,0,3,105,0,2,1
http://www.tosasoft.com/crazycanasta/,0,0,5,37,0,3,0
http://www.fgyzx.com/imgefz/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;wajkmwdssl=0&amp;dest,0,0,0,107,0,6,1
http://www.hi-dir.com/ants/Restore_Form.html,0,0,1,44,0,4,1
http://www.qyjrgd.com/img/?ref=us.battle.net/d3/en/index,0,0,0,56,0,5,1
http://pastehtml.com/view/ccwy4svm1.html,1,1,5,41,0,3,1
http://trabalhobom1.h19.ru/cadastro.html,1,0,73,15,0,2,1
http://tools.ietf.org/html/rfc1410,1,1,262,35,0,3,0
http://slashdot.org/articles/99/01/31/0133258.shtml,1,1,319,74,0,2,0
http://heimhardt.com/htdocs/ssh.html,0,0,11,36,0,3,0
http://www.informit.com/store/product.aspx?isbn=0201616165&amp;redir=1,1,1,121,107,0,3,0
http://perisic.com/canvasclock/,0,0,18,31,0,2,0
http://rekudm.ru/administrator/images/dtree/cum/vede/noi/lumea/a\%20sta/de/ras/,1,0,0,81,0,2,1
http://bluezoo.org/knife/,0,0,9,25,0,2,0
http://www.xellsoft.com/TurboLocator.html,0,-1,60,41,0,4,0
http://tinyurl.com/ck9mqua,1,-1,1,61,0,3,1
http://www.websupergoo.com/abcupload-1.htm,1,-1,42,44,0,4,0
http://urlm.in/oori,1,0,15,36,0,2,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=0&amp;attachauth=ANoY7cqrkqm9Sj_HQqYX4mU_KawPxewyK2nbc-2RJFKjrnc9PGVhGUjleZsikJ6v9EONCfpwiBSXPmHA58JOvm58RC5B7c6FGgkgWva4p5Y8bWVRND0BMRixKvXmsWohAR88mJ6VmwoRS7smFT-Fykp1RHTnljOrVW-_BIewdl2HhtdTih89LqSWWftw72KgHevR5vXm5ugQcQoFiBbRRhf9-uAhrTGtig\%3D\%3D&amp;attredirects=1,1,0,7,298,0,9,1
http://www.rudeserver.com/socket/index.html,1,0,20,39,0,3,0
http://abcnews.go.com/International/story?id=81417&amp;page=1,1,-1,58,62,0,3,0
http://www.multiwire.net/pri/laspaoal/frameadr.htm,1,0,2,47,0,3,0
http://giftssteam.p2h.info/,0,0,0,27,0,3,1
http://www.mnot.net/python/WebLog/,1,0,5,35,0,3,0
http://www.yom-tov.info/toolbox.html,0,0,0,36,0,4,0
http://www.sps-furnitura.ru/images/www.paypal.com/,0,0,1,50,0,5,1
http://hacksrus.com/~ginda/cview/,0,0,0,33,0,2,0
http://www.cromwellcollege.co.uk/components/aa/login.htm,1,0,12,57,0,5,1
http://www.ibiblio.org/xql/,0,0,29,27,0,3,0
http://www.webweasel.com/lisp/,0,0,0,30,0,3,0
http://www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=gppnuwous.battle.net/d3/en/index&amp;app=com-d3,0,0,0,110,0,8,1
http://ncmedals.com/catug/,0,-1,1,26,0,2,0
http://www.w3.org/TR/xhtml-forms-req,1,0,124,37,0,3,0
http://www.sans.org/reading_room/,1,0,275,34,0,3,0
http://www.dockside.net/articles/articles-aug1998.htm,1,0,0,54,0,4,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7croaugBYhpDv95iPLDj3B5OaG2bSFrSSlpmAzeOaXWw-5QvBD230fYqABIm3xUEAUU6-sOVNztbEzLF-g76AQP8j3P8ksKKWr2MJbT8k3_6SOmF0BXdlc4rDKE3eYthXyAJrU9RXLbmRAELSXHRcGen4-4jYY5axIIg72n5qxMdXtW5jPeszIBLG_xnpI-FTLzXSo-ZlCthL9x7U6X7wbtMOOfGbQ\%3D\%3D&amp;attredirects=0,1,0,7,298,0,9,1
http://iccnet.50megs.com/Products/bigcomments/bigcomments.htm,0,0,10,61,0,4,0
http://rekudm.ru/administrator/images/dtree/cum/vede/noi/lumea/asta/de/ras/,0,0,0,75,0,2,1
http://www.iterature.com/adwords/,0,0,21,33,0,3,0
http://www.sqlservercentral.com/articles/T-SQL/66030/,1,-1,107,89,0,3,0
http://tools.ietf.org/html/rfc3,1,1,7,32,0,3,0
http://www.metlife.com/new-england-financial,1,1,239,46,0,3,0
http://chatodasi.gen.tr/wp-includes/js/jcrop/CBIBSWeb.start.html,1,0,18,65,0,5,1
http://www.duramerica.com/templates/yoo_page/css/ns1paypal/paypalsucces/index.htm,1,0,2,82,0,4,1
http://pastehtml.com/view/bf74gg7y5.html,1,1,5,41,0,3,1
http://www.tr0ll.net/kraus.tk/installnotes/T60/ThinkPad-T60.htm,1,0,16,60,0,4,0
http://1stchoiceproducts.com/learningwithpuzzles.html,0,0,0,53,0,3,0
http://tiny.cc/aceleracoracao,1,0,0,30,0,2,1
http://paypal.com.us.login.webscr.id.32455479845800294456.vemseg.com/,1,0,35,61,0,4,1
http://www.benchmarksupply.com/piz9/index.html,1,-1,66,43,0,3,1
http://www.tianbofruit.com.cn/images/?us.battle.net/login/en/?ref=qludgkpus.battle.net/d3/en/index&app=com-d3,0,0,0,109,0,8,1
http://rsj26.rhostjh.com/~trabajos/updates-paypal/www.paypal.com/paypal/cgi-bin/webscrcmd=_login-run/webscrcmd=_account-run/updates-paypal/confirm-paypal/,0,0,0,154,0,5,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cpp1qVM39DrcUH7oNqSl7wSM4AKew2FRYpJ4-F2VZq-4cEHzqi6mKhaLT3ti-Myu-xp4uwWW58jEbBHoTF_IYGMQ5p_ELdriCD7H9jjDW1xx0lO3jxMV08L_5Rc6sWWY_YS2vHQWK36JFpwXaVSie8nTIzY_66lxu0eY3MJGVtiiF0g5Y7ROS1Hxu_lHKtYKnXecuFcy8Tv5BeXXqPCPKj2mL8-TA\%3D\%3D&amp;attredirects=1,1,0,7,298,0,9,1
http://3acorp.com/libraries/pear/data_ibank_data/,0,0,0,49,0,2,1
http://r4dinternational.org/images/Intro.htm,0,0,1,44,0,3,1
http://www.mysterynet.com/cluechronicles/,0,0,0,41,0,3,0
http://www.geuz.org/gl2ps/,0,0,157,26,0,3,0
http://pastehtml.com/view/bzz6j87pn.html,1,1,5,41,0,3,1
http://stephenclarkdesigngroup.com/ae/alfa.htm,1,0,0,44,0,3,1
http://muslim-culture.com/wp-content/plugins/akismet/3814807376/336264262473734/,1,0,23,81,0,2,1
http://www.stagecast.com/cgi-bin/templator.cgi?PAGE=Corporate/presentations/ACM_PANEL_TESLER/,0,0,0,93,0,4,0
http://www.mkw.me.uk/beebem/,0,0,19,28,0,4,0
http://pastehtml.com/view/bcot1tlq3.html,1,1,5,41,0,3,1
http://yodel.net/old/java/java.html,0,0,7,35,0,3,0
http://www.groupsys.com/topinfo/,0,0,5,32,0,3,0
http://bevestignu.allalla.com/annulering.htm,0,0,0,44,0,4,1
http://www3.sympatico.ca/david_smith/,0,0,0,37,0,3,0
http://virtig01.fateback.com/applets/,0,0,0,37,0,3,0
http://tools.ietf.org/html/rfc1606,1,1,12,35,0,3,0
http://news.cnet.com/2100-1023-249974.html,1,0,235,70,0,3,0
http://www.intellij.net/forums/forum.jspa?forumID=48,1,0,0,50,0,4,0
http://www.linabtechnologies.com/media/system/js/2193b59306e30b2538fc1f6b52a87e7b/Einloggen.htm,1,0,7,91,0,3,1
http://docs.google.com/spreadsheet/viewform?formkey=dFhqNUlsRkhZVGxkSnhBMDdDMnJzNEE6MQ,1,1,2,87,0,3,1
http://www.merenkov.com/polls/,0,0,2,30,0,3,0
http://www.angelfire.com/tx3/bdr/,0,0,14,33,0,3,0
http://tools.ietf.org/html/rfc3659,1,1,416,35,0,3,0
http://www.erlang.se/euc/05/index.html,0,0,33,38,0,4,0
http://www.codebrain.com/javascript/,1,0,97,33,0,2,0
http://savannah.gnu.org/projects/emacs/,0,0,72,39,0,3,0
http://weblogs.asp.net/scottgu/,1,1,284,31,0,3,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqCx-TsrEdInTL9aLQQxha89h2qjcIHpLI_JeNHanOcLkBY-vUBPzY9mknCbeApwQu2gfgc80J1NH7XSQ1DQtcApuBF47EoSx6RxNIckuM01hjZ48sclGTeqwRR5OiVMKLGZf7bKREtKarZZ1GMkg9UrPJie4T-DX6eUs9FwzOgGe8POCZ0wY1dnJsCpAbQjebrqyXlpuvyILQZaPAd8Yu_9Mv0tw\%3D\%3D&amp;attredirects=2,1,0,7,298,0,9,1
http://jjhorn.tripod.com/skins.htm,0,0,36,34,0,4,0
http://www.ddj.com/cpp/184403792,1,0,223,24,0,3,0
http://www.birdwellmusic.com/store/multimedia/virtual-trumpet.aspx,1,1,30,67,0,4,0
http://www.angelfire.com/jazz/lorenvale,1,0,26,40,0,3,0
http://www.cse.yorku.ca/~oz/wily/,0,0,16,33,0,4,0
http://anita-gd.com/images/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex,1,0,0,98,0,5,1
http://www.freewebs.com/my_programs/,1,0,1,37,0,3,0
http://tools.ietf.org/html/rfc1972,1,1,30,35,0,3,0
http://getir.net/05ky#\%20\%280.007849624383792441761897862306796014308929443359375000000000\%29?0.75942.0.62930.0.58543,1,0,4,126,0,8,1
http://hangedmanproject.com/loggin.pagina.iniziale.postepay.it/postepay.security.it/,1,0,47,71,0,4,1
http://docs.google.com/a/blumail.org/spreadsheet/viewform?formkey=dHZnWURlVGktUndPdmpOODlFdU5JOHc6MQ,1,1,2,101,0,4,1
http://ps2.ign.com/objects/552/552287.html,1,0,2,80,0,3,0
http://tools.ietf.org/html/rfc2271,1,1,475,35,0,3,0
"http://srovieces-rumescape.hostizzo.com/forums.ws15,16,650,91478696/",0,0,0,68,0,4,1
http://www.cloanto.com/users/mcb/19950127giflzw.html,1,0,40,33,0,2,0
http://www.qinxin.cn/images/index.htm?us.battle.net/login/en/?ref=ilvamjnus.battle.net/d3/en/index&amp;app=com-d3,1,0,21,21,0,3,1
http://www.rybkj.cn/jpg/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,0,0,4,93,0,7,1
http://www.visit-ulcinj.com/wp-content/uploads/2012/06/?/sales/index.php,0,0,0,72,0,4,1
http://compraoucardcadastrocielo.net78.net/Cielo/Cielo\%25Cadastro\%25OuroCard\%25Cadastre-se\%25/cadastro.html,1,0,1,46,0,3,1
http://www.wkonline.com/d/INTERCAL.html,0,0,0,39,0,4,0
http://en.wikipedia.org/wiki/CLOS,1,1,425,34,0,3,0
http://www.javaworld.com/javaworld/jw-09-2002/jw-0920-opensourceprofile.html,1,1,1,77,0,4,0
http://www.websitealive3.com/12152/operator/guest/gDefault_v2.asp?cframe=login&chattype=normal&groupid=12152&websiteid=0&departmentid=0&sessionid_=0&iniframe=&ppc_id=&autostart=&text2chat_info=&loginname=&loginnamelast=&loginemail=&loginphone=&infocapture_ids=&infocapture_values=&dl=&loginquestion=,0,0,5,299,0,4,1
http://www.freewebs.com/antimatterproductions/,1,0,1,47,0,3,0
http://www.research.att.com/~bs/bs_faq2.html,1,1,1,45,0,5,0
http://www.dsm.com/en_US/html/dfs/home.htm,1,0,0,43,0,4,0
http://fumdepaz.com/form/forms/form1.html,0,0,0,41,0,3,1
http://www.netbeans.org/features/javafx/,1,0,58,56,0,3,0
http://delphi.about.com/msubTLocalize.htm?COB=home&amp;terms=localization&amp;PM=112_300_T,1,1,257,52,0,3,0
http://guildkiepscy.w.interia.pl/,1,1,439,23,0,3,1
http://pastehtml.com/view/bbi1e7j25.html,1,1,5,41,0,3,1
http://www.scripts.4goodhosting.com/phpform/forms/form1.html,0,0,0,60,0,5,1
http://rcthink.com/cut7/index.html,0,-1,1,34,0,3,1
http://www.execulink.com/~speakeasy/,0,0,11,36,0,3,0
http://www.muhri.net/pronto/,0,0,12,28,0,3,0
http://cabsinc.com/crep/remax/remax/index.htm,0,0,0,45,0,3,1
http://www.theregister.co.uk/2000/08/14/oh_no_here_comes_captain/,1,0,0,64,0,3,0
http://java.sun.com/developer/technicalArticles/J2EE/despat/,1,0,93,41,0,3,0
http://www.appratr.com/wp-includes/Text/direct.asp.htm,0,-1,1,54,0,5,1
http://www.6809.org.uk/dragon/xroar.shtml,1,0,59,29,0,4,0
http://www.arhamcomposite.com/paypal.com/log.htm?=paypal=_login-submit&dispatch=service_centre?source=security&customer=aD7EFQu6opqoDjQ6S7H0yvE7GTHLSqMSUJnqqHmF,0,0,0,160,0,5,1
http://pastehtml.com/view/bfni8qw2j.html,1,1,5,41,0,3,1
http://www.exontrol.com/exresizer.jsp,0,0,203,37,0,4,0
http://docs.google.com/spreadsheet/viewform?formkey=dFU1aDA4YW1DcnBuai14OEVxRGFkb0E6MQ,1,1,2,87,0,3,1
http://sourceforge.net/projects/picmicrosim/,1,0,260,45,0,2,0
http://www.cpiano.com/js/?amp;app=com-d3&ref=us.battle.net/d3/en/index,0,0,0,70,0,5,1
http://www.hexatech.com/printpreview.htm,0,0,7,40,0,4,0
http://www.eirefirst.com/clipart.html,0,0,264,37,0,4,0
http://www.convergingconcepts3d.com/wp-content/themes/clockstone/js/sfc/index.html,0,-1,1,82,0,4,1
http://tools.ietf.org/html/rfc3306,1,1,81,35,0,3,0
http://users.frii.com/dlc/robotics/botlinks.htm,0,0,20,47,0,4,0
http://lawsagainstcyberbullying.com/wp-admin/Natwest/index.html,1,0,0,67,0,4,1
http://helm.cs.unibo.it/mml-widget/,0,0,144,35,0,4,0
http://www.theinternetdigest.net/articles/database-driven-websites.html,0,0,17,71,0,4,0
http://wwwcraigslist.org/about/help/how_to_fi=nd_your_post_in_the_listingsFor,0,0,0,77,0,2,1
http://www.qinxin.cn/images/index.htm?ref=tjurwptus.battle.net/d3/en/index,1,0,21,21,0,3,1
http://www.internationalflight.homestead.com/one.html,1,0,8,49,0,4,0
http://www.interspire.com/webedit/,1,1,12,35,0,3,0
http://www.cisco.com/en/US/tech/tk365/tk80/tsd_technology_support_sub-protocol_home.html,1,0,71,76,0,4,0
http://www.information-management.com/infodirect/20050715/1032603-1.html,1,0,32,73,0,4,0
http://www.theyfuckyouatthedrivethru.com/phpBB2/,1,0,5,42,0,5,0
http://rightsite.ru/wp-content/themes/Linepress/cache/Gol/,1,0,102,20,0,2,1
http://www.acoustics.hut.fi/~mara/mutt/profiles.html,1,1,26,112,0,6,0
http://www.qmo-a.com/wp-content/plugins/akismet/7648824284/843540354/,0,0,0,69,0,3,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7coYWw8lJc-W1Old1s76Kyho_czrlJodlQ_XMHH7sPtc_bg2yOcQF4Q6XWxifb87K8702TsOyDqJuJDdWiXn3Wqfvz93cEY8wCdzJ0TrW9_EI3Kb4sIUDU4G81P9Klu0xUcFIqM90WyE8k7D9Rgu055TpSt95CmlMbXw_TNX4lm93gLU_mk-AXD8RTvR5Wij62oNPzVWyTUjLm4iG5QABIxdWcGa-w\%3D\%3D&amp;attredirects=0,1,0,7,298,0,9,1
http://pastehtml.com/view/bc1yjs9pn.html,1,1,5,41,0,3,1
http://highcountryair.com/online1/,1,0,90,39,0,3,1
http://www.linuxdevcenter.com/pub/a/linux/2003/09/11/bunniehuang_interview.html,1,0,58,30,0,3,0
http://programa-fidelidade.kinghost.net/,0,1,2,40,0,3,1
http://www.szorcik.pl/3xw,0,0,2,25,0,3,1
http://contajusta.com.br/old_aol.1.3/?amp;amp;LigertID=1993745&amp;amp;Lis=10&amp;amp;us=1&amp;Login,0,0,0,100,0,5,1
http://www.creativyst.com/Prod/18/,0,-1,49,34,0,3,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7corE2rr3_dMixzAhAWTE6e9BByUE87nm9MR4Iq3CQuXxtNcp8orzxr_mHDgiA1tT7wPI1V3UqITzcEigxL1Sd3KMEhLeeO3rtCOUUlXjitz50thhDVvmQIEN6LmXVymgSLq1hhzWteMegTg0g2lzuORAqeJVlJ2rN0DwJNcaA4OGYdgH2hF2uE3Bo9sqFQnJQDu52MThaEtbWu5cdR7ayD_s-xQYg\%3D\%3D&amp;attredirects=1,1,0,7,298,0,9,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqFDB0Xphap8ifxXPmkRGcb0bjdfR4W4-nBYX7tU_Aeb4KcVOh90yvQvvsmr3xMLG2IphtV5hOpqS_ti8VXzc8_zHlDoOv6OQIwbiDzIY2DgABonFSy4OQNRmHfE8Z6ftr8YEI3KVAxk7ljgIPSmRAgAXACccXzPhej29ywELBmSXozD77S_86UTdwgC8GgACycr46N_95gamRCeW5grzFXsGmTkQ\%3D\%3D&amp;attredirects=2,1,0,7,298,0,9,1
http://free-shopping.netne.net/Login.html,1,0,1,46,0,3,1
http://csucdc.com/images/?amp;app=com-d3&us.battle.net/login/en/ref=us.battle.net/d3/en/index,1,0,0,97,0,7,1
http://www.colorpilot.com/pilot.html,1,0,40,37,0,4,0
http://sunited.com/_fpclass/?ruoe/?topas/mix/?\%2Fmfg\%2Fws\%2FghfSAPI.dll\%3FMyEbayBeta\%26Myeay\%3D\%26guhfst\%3D1&pagehhfType=3984,1,0,1,149,0,3,1
http://tools.ietf.org/html/rfc813,1,1,8,34,0,3,0
http://www.sabbasoft.com/mts_faq_mts.htm,0,0,2,40,0,4,0
http://www.wired.com/techbiz/media/news/1998/01/9672,1,-1,57,50,0,3,0
http://www.gnu.org/software/fortran/,0,0,0,36,0,3,0
http://www.kahnawake.com/gamingcommission/,1,0,2,30,0,3,0
http://www.mvps.org/access/,1,0,45,30,0,3,0
http://www.sw-technologies.com/java/,1,0,2,27,0,3,0
http://taiwansoap.org.tw/beta/tmp/2011/4c9472813147984854d1fcb9/6eee365c5257366c2873062014a71e47/love.html,0,0,0,106,0,4,1
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7coYWw8lJc-W1Old1s76Kyho_czrlJodlQ_XMHH7sPtc_bg2yOcQF4Q6XWxifb87K8702TsOyDqJuJDdWiXn3Wqfvz93cEY8wCdzJ0TrW9_EI3Kb4sIUDU4G81P9Klu0xUcFIqM90WyE8k7D9Rgu055TpSt95CmlMbXw_TNX4lm93gLU_mk-AXD8RTvR5Wij62oNPzVWyTUjLm4iG5QABIxdWcGa-w\%3D\%3D&amp;attredirects=0,1,0,7,298,0,9,1
http://tools.ietf.org/html/rfc70,1,1,32,33,0,3,0
http://cabscomputacion.com.mx/modules/Remax/index.htm,1,0,0,54,0,4,1
http://www.w3.org/TR/xml-infoset/,0,0,176,33,0,3,0
http://www.wired.com/wired/,1,0,179,22,0,3,0
http://www.pplverify.com/b2/5d80a13c1ab0254jh1f8e263663d3faee7b7494db9b4a21a05c5d80a13c1ab0254jh1f8e263663d3faee7b7494db9b4a21a05c/login/sim/uk/main/webscrcmd=_home-customer&amp;nav=1,0,0,1,183,0,3,1
http://www.barzilay.org/Swindle/,0,0,91,32,0,3,0
http://alturl.com/kjqwj,0,0,21,23,0,2,1
http://www.anita-gd.com/images/?app=com-d3&amp;ref=us.battle.net/d3/en/index,0,0,0,76,0,5,1
http://bit.ly/LbyztY,1,0,5,92,0,6,1
http://www.carlebachlegacy.com/logs/al/view.samples.html,0,0,0,56,0,5,1
http://tools.ietf.org/html/rfc2531,1,1,387,35,0,3,0
http://www.powerhousemuseum.com/hsc/paperbark/history.htm,1,0,0,52,0,4,0
http://www.jcrdesign.com/junkemail.html,0,0,260,39,0,4,0
http://www.worldvillage.com/famsite.htm,1,0,0,40,0,4,0
http://www.inter7.com/index.php?page=vpopmail,1,-1,42,36,0,3,0
http://www.jyu.fi/it/en/,1,0,246,25,0,3,0
http://cdhawarenessshop.com/7296661937/login9342394/,0,-1,1,52,0,2,1
http://www.ddj.com/cpp/184401309,1,0,223,24,0,3,0
http://access.bridges.com/auth/login.do;jsessionid=1CE83F32EF497A20A3830FB49E2A6FD4?targetUri=/portal/landingPage.do,1,0,22,73,0,5,0
http://wahler.com.br/Cielo2012/faleconosco.html,1,0,1,51,0,5,1
http://www.icsc-naiso.org/conferences/bics2006/bics06-cfp.html,1,0,9,63,0,4,0
http://www.sevenswords.co.uk/albion,0,0,0,35,0,4,0
http://www.vldb.org/conf/2002/S08P02.pdf,0,0,0,40,0,4,0
http://www.surfersnet.com/y2k/y2k.htm,1,0,28,34,0,3,0
http://helapharm.ro/css_/img/webscr/cmd_/e2tUc17DNO4HbXV3GTuugM17.0.83.145.9.1.0/wo/,0,0,0,84,0,8,1
http://www.suck.com/daily/99/01/13/,0,0,0,35,0,3,0
http://creeksideshowstable.com/Paypal_Virefication/3248536c9562a3044cd01d637a8c06ee/new1/747381f4723a2006ac0875f1b9017121/dfa66ca8a8ad5be1ab37655de91e99f4/,0,0,0,155,0,2,1
http://www.springvalleychamberofcommerce.com/eBayISAPI.dll/Welcome1.htm,0,0,0,71,0,5,1
http://free.7host06.com/adventurepics/advenpictures.html,0,0,2,56,0,4,1
http://www.apparelsearch.com/design,1,0,31,37,0,3,0
http://groups.yahoo.com/group/BigSkyRobots/,1,-1,42,53,0,3,0
http://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crSP3bCudJ89cb6VigGi3HNX7c6etJSO0S669NH05U8zUnjB5ziPaWOCNHOuo3jksz8X7J73cFn0aUQb69HmbiKyfKRild6vzGXAzjhM7PctJpccwOMA1cjFTGwHf75a2Jc77ifAlDo2RSpwovg8nadCU-R3O7ErgQZJ5Lr_wPXop-hPEoisl1qVhQruKtCjisbTzhXuwoq65shfkh6zYhNBB_J1g\%3D\%3D&amp;attredirects=2,1,0,7,298,0,9,1
http://en.wikipedia.org/wiki/Microformat,1,1,469,41,0,3,0
http://www.jtheory.com/jdring.html,1,0,10,33,0,3,0
http://vaicomvisago.comuf.com/p/vaidevisa/asp/conta/autentica/autentica.php,1,0,1,46,0,3,1
http://www.onjava.com/pub/a/onjava/excerpt/jenut3_ch17/index.html,1,0,58,30,0,3,0
http://www.odbcsdk.com/products/openaccess/oledb_overview.asp,1,1,226,56,0,3,0
http://safenbeautiful.com/paypal/,0,0,0,33,0,2,1
http://login.44031.maxkz.com/2f0ae97f120413b34ca5cc3e01b55cf5/login.html,0,0,0,72,0,5,1
http://www.appleblossomart.com/xpthemes.htm,0,0,0,43,0,4,0
http://www.cpsts.com/index.html,0,0,0,31,0,4,0
http://tools.ietf.org/html/rfc2256,1,1,173,35,0,3,0
http://www.tncbio.com/system/application/views/admin/tinymce/jscripts/tiny_mce/plugins/filemanager/files/templates/directory/images/cgi-bin/9488f3f82482b57ce9f727f3d9b731ea,1,0,38,173,0,3,1
http://galaxycorner.com/wp-includes/images/smilies/globalsources.htm,0,0,0,68,0,3,1
http://en.wikipedia.org/wiki/Standard_Template_Library,1,1,420,55,0,3,0
http://www.fawny.org/decon-blog.html,1,0,25,33,0,3,0
http://www.maxrealtysolutions.com/Documents/MaxRealtySolutions.com/images/Documents/Documents/Documents/safety/safety/index.htm,1,0,19,123,0,4,1
http://home.comcast.net/~co80132/encrypt5885d80a13c0db1f8e263663d3fa.html?vid=Z2xJIscpuj\%\%202Bo=&action=validate23442,1,1,7,126,0,4,1
http://www.istanbulle.com/log.edd50113cd56e83/secure-code11/pay.f1203.de2a963f.edd50113cd56e83/,0,0,0,95,0,7,1
http://gyroscope.iwarp.com/DMP/,0,0,5,31,0,3,0
http://www.adobe.com/products/flex/,1,1,92,40,0,4,0
http://www.isassi.it/plugins/system/legacy/Solutions_Sodexo/,0,0,0,60,0,3,1
http://www.seoanalysis.com/glossary.html,0,0,268,40,0,4,0
http://nookandcrannyart.com/wp-content/plugins/zmobeqlelrv/4211686686/de-5352352353/,1,0,9,38,0,3,1
http://www.galveston.com/rhea,1,-1,254,30,0,3,0
http://sourceforge.net/projects/ipfc/,1,0,276,38,0,2,0
http://papermodel.pe.kr/board/data/yahoomail.html,0,0,0,49,0,4,1
http://www.salemhistory.net/commerce/flax.htm,1,-1,26,33,0,3,0
http://tools.ietf.org/html/rfc1993,1,1,57,35,0,3,0
http://tools.ietf.org/html/rfc688,1,1,5,34,0,3,0
http://developers.slashdot.org/article.pl?sid=02/11/27/1720249,1,1,473,74,0,3,0
http://footballvoices.com/accounte/secure-code35/home/62530eed8cfcf81a10a0df02b36689f1/confirm.html,1,0,0,161,0,4,1
http://www-1.ibm.com/servers/eserver/zseries/os/linux/lcds/,1,0,79,45,0,3,0
