,short_url,sub_domain,favicon,ip,href_count,state_code,url_length,ssl,page_redirect,meta_data,url_rank,label
1281,1,1,0,1757834648,0,1,39,1,0,0,338939,1.0
1282,0,1,0,520822907,3,0,41,1,1,1,10000000,1.0
1283,1,1,0,1075841092,0,1,28,1,0,0,10000000,0.0
1284,1,1,1,2542501898,5,0,41,0,0,1,1250938,1.0
1285,1,1,1,389357603,218,0,44,0,0,1,51,0.0
1286,1,1,0,3255393878,90,1,50,0,0,1,10000000,1.0
1287,0,1,0,1115781267,104,0,49,1,0,1,4159221,1.0
1288,0,1,0,1285867426,0,1,110,1,0,0,10000000,1.0
1289,0,1,0,1076301302,47,0,31,1,0,1,10000000,0.0
1290,1,1,0,55615988,0,1,77,0,0,1,2033915,1.0
1291,0,1,0,1125407901,0,1,63,1,0,0,10000000,1.0
1292,1,1,1,2540002009,200,0,79,0,0,1,44147,1.0
1293,0,1,0,978106372,0,1,32,1,0,0,10000000,1.0
1294,0,1,0,1075841092,0,1,32,1,0,0,10000000,1.0
1295,1,1,0,233778597,10,0,46,1,0,1,701549,0.0
1296,0,1,0,794442248,0,1,78,1,0,1,10000000,1.0
1297,1,1,0,2196284037,0,1,37,1,0,0,28999,1.0
1298,0,1,0,1285867426,0,1,110,1,0,0,10000000,1.0
1299,0,1,0,1075841092,0,1,29,1,0,0,10000000,1.0
1300,1,1,1,1084908074,459,0,35,0,0,1,12119,0.0
1301,0,1,0,2185190936,0,1,40,1,0,0,5157,1.0
1302,1,1,1,1084908074,9,0,33,0,0,1,12119,1.0
1303,1,1,0,601195525,0,1,57,0,0,0,10000000,1.0
1304,1,1,0,1100742983,138,0,30,0,0,1,7036,0.0
1305,1,1,0,3558555497,14,0,53,1,0,1,10000000,1.0
1306,1,1,0,2155561009,11,0,41,0,0,0,37550,0.0
1307,0,1,0,1078403603,37,0,38,1,0,1,10000000,1.0
1308,1,1,0,916132240,16,0,40,0,0,1,2811462,1.0
1309,1,1,0,773907980,0,1,45,0,0,0,10000000,1.0
1310,1,1,-1,1653283984,49,0,39,0,0,1,11,1.0
1311,1,1,0,3133840719,0,1,115,1,0,0,10000000,1.0
1312,1,1,1,1084908074,28,0,34,0,0,1,12119,1.0
1313,1,1,1,3629955712,27,0,47,0,0,1,2749877,1.0
1314,1,1,1,1084908074,12,0,34,0,0,1,12119,1.0
1315,1,1,0,598558159,59,0,41,0,0,1,299979,1.0
1316,1,1,0,1383171837,80,0,32,0,0,1,429789,1.0
1317,1,1,0,1156129115,9,0,36,0,0,1,1595576,1.0
1318,1,1,-1,3634293678,86,0,47,0,0,1,310955,1.0
1319,1,1,1,3629952772,46,0,43,0,0,1,107081,1.0
1320,1,1,1,2542501898,5,0,41,0,0,1,1250938,1.0
1321,1,1,0,94040090,35,1,34,0,0,1,818610,1.0
1322,0,1,0,1755360932,0,1,105,1,0,0,10000000,1.0
1323,1,1,0,2148014905,0,1,51,1,0,0,4941,1.0
1324,0,1,0,1757943426,0,0,78,1,0,0,10000000,1.0
1325,0,1,0,3560161292,0,0,38,1,0,0,30365,1.0
1326,0,1,0,3519740994,11,0,45,1,0,1,10000000,0.0
1327,1,1,0,2153604386,5,1,45,0,0,1,4875652,1.0
1328,0,1,-1,3651141838,14,1,59,1,0,1,10000000,1.0
1329,0,1,0,3237919147,0,1,42,1,0,0,10000000,1.0
1330,1,1,0,2746656886,589,0,44,0,0,1,2080120,1.0
1331,1,1,1,1734780640,308,0,50,0,0,1,13,1.0
1332,0,1,0,3630769674,7,0,38,1,0,1,467,1.0
1333,1,1,-1,918017460,31,0,29,0,0,1,319011,1.0
1334,1,1,-1,1089059686,13,0,56,0,0,1,1,1.0
1335,0,1,0,2224283782,339,0,49,1,0,1,1978336,0.0
1336,0,1,0,391253024,0,0,40,1,0,0,10000000,1.0
1337,1,1,1,2542501898,5,0,41,0,0,1,1250938,1.0
1338,0,1,-1,2824515784,67,1,91,1,0,1,225570,1.0
1339,1,1,-1,2311261488,34,0,33,1,0,1,13626,1.0
1340,0,1,0,1121206471,2,0,30,1,1,1,6195244,0.0
1341,0,1,0,3024929084,2,1,82,1,0,0,10000000,1.0
1342,0,1,0,2745993524,1,1,45,1,0,1,1230444,1.0
1343,0,1,0,873867347,0,1,42,1,0,1,9812693,1.0
1344,0,1,0,1361025828,0,1,211,1,0,0,10000000,1.0
1345,0,1,0,768065820,0,0,105,1,0,0,10000000,1.0
1346,1,1,1,1734780640,150,0,46,0,0,1,13,1.0
1347,0,1,0,3233372346,0,1,41,1,0,0,9322645,0.0
1348,1,1,0,3007157664,13,1,33,1,0,1,10000000,1.0
1349,0,1,0,758701593,19,1,67,1,0,1,5012058,1.0
1350,0,1,0,3519740994,38,0,64,1,0,1,10000000,0.0
1351,1,1,-1,398000132,16,1,65,0,0,1,4935,1.0
1352,1,1,0,3659159763,21,0,21,1,0,1,10000000,1.0
1353,0,1,0,1249849438,409,0,39,1,0,1,10000000,1.0
1354,0,1,0,2899908673,12,1,30,1,0,0,10000000,1.0
1355,1,1,-1,2899908654,49,0,38,0,0,1,1,1.0
1356,0,1,0,3495675182,0,0,59,1,0,1,10000000,1.0
1357,1,1,-1,1336551595,228,0,39,0,0,1,3761514,1.0
1358,0,1,0,2367884614,1,0,48,1,0,0,84973,1.0
1359,1,1,0,1746665924,206,0,95,0,0,1,203951,1.0
1360,1,1,0,1746638921,108,0,50,0,0,1,5883879,1.0
1361,1,1,0,2542501898,1,0,41,0,0,1,1250938,1.0
1362,1,1,0,3497107686,130,0,40,0,0,0,10000000,1.0
1363,0,1,0,3722938637,0,1,101,1,0,0,10000000,1.0
1364,0,1,0,3098051569,0,0,59,1,0,1,10000000,1.0
1365,1,1,0,772980947,27,0,35,0,0,1,1456584,1.0
1366,0,1,0,3405914647,133,0,46,1,0,1,27259,0.0
1367,1,1,0,2789100676,40,1,69,1,0,1,10000000,1.0
1368,1,1,1,1084908074,6,0,34,0,0,1,12119,1.0
1369,0,1,0,1079651727,0,1,67,1,0,0,10000000,1.0
1370,0,1,0,1566216812,22,0,40,1,0,1,1243204,1.0
1371,0,1,0,2899908641,12,1,55,1,0,0,10000000,1.0
1372,1,1,0,2596962395,0,0,130,1,0,1,10000000,1.0
1373,1,1,0,2733703742,0,1,79,1,0,0,10000000,1.0
1374,1,1,0,2709234161,0,0,148,1,0,1,10000000,0.0
1375,1,1,1,2890112102,36,0,30,0,0,1,259171,1.0
1376,0,1,0,768065820,0,0,66,1,0,0,10000000,1.0
1377,0,1,0,3115861763,1,1,43,1,0,1,10000000,1.0
1378,1,1,0,3630769677,236,0,42,0,0,1,467,1.0
1379,0,1,0,2580315207,3,0,50,1,0,0,10000000,1.0
1380,0,1,0,2657782274,10,0,39,1,0,1,10000000,1.0
1381,0,1,0,794318498,0,0,71,1,0,0,10000000,1.0
1382,1,1,0,3252702989,161,0,30,0,0,1,1116012,1.0
1383,1,1,1,1084908074,11,0,34,0,0,1,12119,1.0
1384,0,1,0,2309963935,1,1,29,1,0,1,10000000,1.0
1385,0,1,0,2328182754,64,0,60,1,0,1,8321380,1.0
1386,0,1,0,3578464299,0,0,40,1,0,1,4129856,1.0
1387,1,1,0,1758860311,24,0,68,0,0,1,445620,1.0
1388,1,1,1,1084908074,76,0,35,0,0,1,12119,1.0
1389,1,1,1,64975801,2,0,66,0,0,1,2418,1.0
1390,0,1,0,874310656,28,0,41,1,0,1,118414,1.0
1391,0,1,0,3354677199,0,1,33,1,0,0,10000000,1.0
1392,0,1,0,1495240449,7,0,53,1,0,1,10000000,1.0
1393,0,1,0,2388364659,84,0,93,1,0,1,10000000,1.0
1394,1,1,1,1084908074,271,0,35,0,0,1,12119,0.0
1395,1,1,1,1084908074,5,0,34,0,0,1,12119,1.0
1396,0,1,0,1382188066,33,1,47,1,0,1,10000000,1.0
1397,0,1,0,2499513316,233,0,36,1,0,1,9541887,0.0
1398,1,1,1,1734780640,3510,0,38,0,0,1,13,1.0
1399,1,1,0,2186815931,31,0,33,1,0,1,100698,1.0
1400,0,1,0,3519740969,9,0,41,1,0,1,17554,1.0
1401,0,1,0,3078730386,2,1,104,1,0,1,10000000,1.0
1402,1,1,0,64975801,52,0,63,0,0,1,2418,1.0
1403,1,1,0,92734519,108,0,43,1,0,1,4274851,0.0
1404,1,1,0,2917973556,0,1,42,0,0,0,4729737,1.0
1405,0,1,0,1247483506,0,1,105,1,0,0,10000000,1.0
1406,1,1,-1,1728795990,53,1,36,1,0,1,590928,1.0
1407,1,1,1,1084908074,26,0,35,0,0,1,12119,1.0
1408,0,1,-1,585662197,79,0,36,1,0,1,10000000,1.0
1409,1,1,1,2540002009,87,0,54,0,0,1,44147,1.0
1410,1,1,1,1084908074,187,0,35,0,0,1,12119,0.0
1411,1,1,0,3475396339,45,0,66,1,0,1,2830357,1.0
1412,0,1,0,3425484848,2,1,39,1,0,1,10000000,1.0
1413,1,1,0,3566907235,0,1,37,0,0,0,1283268,1.0
1414,1,1,0,839985003,250,0,41,0,0,1,138123,1.0
1415,1,1,0,2175733515,0,1,28,0,0,0,287404,1.0
1416,0,1,0,3342594713,0,0,34,1,0,1,283563,1.0
1417,0,1,0,2379477863,19,0,60,1,0,0,2472,1.0
1418,0,1,0,846469190,25,0,31,1,0,1,490746,1.0
1419,0,1,0,1075841092,0,1,21,1,0,0,10000000,1.0
1420,0,1,0,3273097217,19,0,52,1,0,1,6210109,0.0
1421,0,1,0,3519740994,9,1,41,1,0,1,10000000,1.0
1422,1,1,0,2149463140,108,0,34,0,0,1,5103,1.0
1423,1,1,0,2890110000,2,1,29,0,0,1,10000000,1.0
1424,1,1,0,2890089003,205,0,83,0,0,1,203951,1.0
1425,1,1,0,1742787806,2,0,188,1,0,1,10000000,1.0
1426,0,1,0,1089380221,0,1,44,1,0,0,7036,1.0
1427,1,1,1,1084908074,48,0,35,0,0,1,12119,1.0
1428,0,1,-1,1482889454,105,0,38,1,0,1,10000000,1.0
1429,1,1,-1,3111196984,101,0,45,0,0,1,18659,0.0
1430,0,1,0,3093904398,0,0,48,1,0,0,7479041,1.0
1431,1,1,0,2572943460,1,1,46,0,0,1,6382,1.0
1432,1,1,0,2539998599,2,1,24,0,0,1,638,1.0
1433,1,1,1,1084908074,287,0,35,0,0,1,12119,0.0
1434,1,1,-1,3271778376,179,0,51,0,0,1,25265,1.0
1435,0,1,0,2731933458,1,0,35,1,1,1,10000000,1.0
1436,0,1,0,2185238307,3,0,30,1,0,0,13281,1.0
1437,0,1,0,3519740969,9,0,48,1,0,1,17554,1.0
1438,0,1,0,3567192471,0,1,37,1,0,0,10000000,1.0
1439,0,1,0,768020265,0,0,99,1,0,0,10000000,1.0
1440,1,1,1,2539995587,10,1,44,0,0,1,7640785,1.0
1441,1,1,-1,1745902566,24,1,36,0,0,1,136276,1.0
1442,1,1,0,1360747622,1562,0,30,1,0,1,10000000,1.0
1443,0,1,0,2987749470,0,0,71,1,0,0,10000000,1.0
1444,1,1,0,2154889218,20,0,50,0,0,0,40624,1.0
1445,1,1,0,1495980553,71,0,20,0,0,1,3889565,1.0
1446,0,1,0,460931851,27,0,37,1,0,1,10000000,1.0
1447,1,1,0,3587251911,0,0,38,0,0,1,650,1.0
1448,1,1,1,1084908074,30,0,35,0,0,1,12119,1.0
1449,0,1,0,1539568008,0,1,42,1,0,0,211632,1.0
1450,1,1,0,3088667437,54,0,23,0,0,1,2841,0.0
1451,1,1,1,2542501898,4,0,41,0,0,1,1250938,1.0
1452,1,1,0,2890110908,220,0,28,0,0,1,203951,1.0
1453,1,1,0,1145514681,429,0,21,0,0,1,445176,1.0
1454,0,1,0,3077546308,0,1,41,1,0,0,10000000,1.0
1455,0,1,0,3247100958,5,0,19,1,0,1,10000000,1.0
1456,1,1,1,1084908074,156,0,35,0,0,1,12119,1.0
1457,0,1,0,2899910625,45,1,37,1,0,1,10000000,1.0
1458,1,1,1,1084908074,106,0,35,0,0,1,12119,0.0
1459,1,1,0,522175585,112,0,20,1,0,1,10000000,0.0
1460,0,1,0,2234278495,2155,0,55,1,0,1,132767,0.0
1461,0,1,0,2732063085,0,1,35,1,0,0,10000000,1.0
1462,1,1,0,3652611162,1,1,39,1,0,1,103471,0.0
1463,1,1,0,1255205907,7,0,19,0,0,1,10000000,1.0
1464,0,1,0,2633842594,0,1,49,1,0,0,10000000,1.0
1465,1,1,0,1749720821,188,0,55,0,0,1,745,1.0
1466,1,1,0,1592304402,28,0,43,0,0,1,1231468,1.0
1467,1,1,0,1580078722,0,1,39,1,0,0,10000000,1.0
1468,1,1,0,758916261,22,0,47,0,0,1,260075,1.0
1469,1,1,0,2330464485,47,0,46,0,0,1,337280,1.0
1470,1,1,0,2328216042,20,0,24,1,0,1,10000000,1.0
1471,1,1,0,2542501898,1,0,41,0,0,1,1250938,1.0
1472,0,1,0,522175711,3,1,34,1,0,1,10000000,0.0
1473,1,1,0,2890127642,67,1,82,0,0,1,10000000,1.0
1474,0,1,0,3233350796,0,1,43,1,0,0,10000000,1.0
1475,1,1,1,1084908074,22,0,34,0,0,1,12119,1.0
1476,1,1,0,3117301342,48,1,50,0,0,1,10000000,1.0
1477,0,1,-1,3238018346,2,1,45,1,0,1,10000000,1.0
1478,0,1,0,3229194084,28,0,49,1,0,1,7320317,0.0
1479,1,1,0,3659159763,21,0,21,1,0,1,10000000,1.0
1480,1,1,0,3111898194,0,1,56,1,0,1,10000000,1.0
1481,0,1,0,2589773448,1,0,103,1,0,1,10000000,1.0
1482,0,1,0,2482987037,0,1,69,1,0,0,10000000,1.0
1483,1,1,1,1084908074,149,0,35,0,0,1,12119,1.0
1484,1,1,0,2363300099,30,0,46,0,0,0,78457,1.0
1485,1,1,0,1746435356,30,0,47,0,0,1,3062672,1.0
1486,0,1,0,3629478802,17,0,42,1,0,1,10000000,1.0
1487,1,1,-1,1371675563,70,0,39,0,0,1,440979,1.0
1488,1,1,0,3630769677,254,0,38,0,0,1,467,1.0
1489,0,1,0,3301653891,0,1,47,1,0,0,10000000,0.0
1490,1,1,0,2167023105,105,0,47,0,0,1,745,1.0
1491,0,1,0,1268019332,10,0,35,1,0,1,10000000,1.0
1492,1,1,1,2542501898,5,0,41,0,0,1,1250938,1.0
1493,0,1,1,2164988449,96,1,36,1,0,1,13111,1.0
1494,0,1,0,3567192471,2,0,37,1,0,1,10000000,1.0
1495,1,1,-1,1745909055,125,1,63,0,0,1,10895,1.0
1496,0,1,0,3110811707,0,0,28,1,0,0,10000000,1.0
1497,1,1,0,2540029372,212,0,25,0,0,1,167,1.0
1498,0,1,0,3519740969,34,0,69,1,0,1,17554,1.0
1499,0,1,1,575717005,1,1,101,1,0,1,10000000,1.0
1500,0,1,0,3357195652,2,1,55,1,0,1,10000000,0.0
1501,0,1,0,3264673822,1,1,33,1,0,1,10000000,1.0
1502,0,1,0,2733760565,0,1,82,1,0,0,10000000,1.0
1503,1,1,0,3088653171,28,0,118,0,0,1,21,1.0
1504,0,1,0,1749754869,0,1,33,1,0,0,30673,1.0
1505,1,1,-1,2320597871,658,0,58,0,0,1,10718,1.0
1506,1,1,-1,786923325,18,0,30,1,0,1,10000000,1.0
1507,0,1,0,1049956371,0,1,47,1,0,0,10000000,1.0
1508,1,1,0,2990429923,3,1,92,0,0,1,7249813,1.0
1509,0,1,0,1208017308,7,0,52,1,0,0,10000000,1.0
1510,1,1,-1,1746176577,1,0,61,0,0,1,2941,1.0
1511,0,1,0,3245209245,14,1,64,1,0,1,10000000,0.0
1512,0,1,0,836010473,2,1,35,1,0,1,10000000,1.0
1513,0,1,0,2899910625,24,0,44,1,0,1,10000000,1.0
1514,1,1,-1,2671880088,34,1,33,0,0,1,608931,0.0
1515,1,1,0,773282938,13,0,44,0,0,0,6506131,1.0
1516,1,1,0,887601773,36,0,57,0,0,1,223,1.0
1517,0,1,0,2464405578,0,0,81,1,0,0,47010,1.0
1518,0,1,0,3651141795,0,1,91,1,0,1,10000000,1.0
1519,0,1,0,3425484873,2,1,43,1,0,1,10000000,1.0
1520,1,1,0,753388536,0,0,57,1,0,1,34456,1.0
1521,0,1,-1,137057633,122,0,32,1,0,1,10088,1.0
1522,0,1,0,2224283782,29,0,35,1,0,1,1978336,1.0
1523,0,1,0,1534708600,55,0,24,1,0,1,755458,1.0
1524,1,1,1,1265059434,36,0,67,0,0,1,1013390,0.0
1525,1,1,0,2328460025,73,0,15,0,0,1,172358,1.0
1526,1,1,0,2632622474,0,1,134,1,0,0,10000000,1.0
1527,1,1,0,2328460025,73,0,15,0,0,1,172358,1.0
1528,0,1,0,3233399445,0,1,91,1,0,0,10000000,1.0
1529,0,1,0,3519740969,14,0,46,1,0,1,17554,1.0
1530,1,1,1,1749818391,192,0,41,0,0,1,21,1.0
1531,1,1,0,2606907672,45,0,45,0,0,0,4193,1.0
1532,1,1,-1,1211368985,174,0,45,0,0,1,481,1.0
1533,1,1,-1,3098051569,154,1,32,0,0,1,4216376,1.0
1534,0,1,0,1035740960,0,1,100,1,0,1,10000000,1.0
1535,1,1,0,2162369582,0,0,42,0,0,1,3992,1.0
1536,1,1,0,1746668607,273,0,36,0,0,1,67506,0.0
1537,1,1,0,1137178634,5,0,95,0,0,1,564,1.0
1538,1,1,0,2542501898,0,0,26,0,0,1,25478,0.0
1539,0,1,0,3337958699,3,0,49,1,0,0,10000000,1.0
1540,1,1,0,2539998914,115,0,57,0,0,1,1564,1.0
1541,1,1,0,2542501898,1,0,41,0,0,1,1250938,1.0
1542,0,1,0,1255982854,7,0,57,1,0,1,10000000,1.0
1543,0,1,0,3589261098,6,1,54,1,0,1,10000000,1.0
1544,1,1,0,3585745157,22,0,32,1,0,1,10000000,1.0
1545,1,1,0,1158541362,90,1,38,0,0,1,10000000,1.0
1546,1,1,0,3531646270,88,0,48,1,0,1,19996,1.0
1547,0,1,0,787163215,28,0,35,1,0,0,10000000,1.0
1548,1,1,0,2253359642,11,0,49,0,0,0,1154,0.0
1549,0,1,-1,3241072517,20,0,33,1,0,1,2683518,1.0
1550,0,1,0,2452766004,0,1,51,1,0,0,15290,1.0
1551,1,1,1,1734780640,263,0,55,0,0,1,13,1.0
1552,0,1,0,1441374232,0,0,43,1,0,1,10000000,1.0
1553,1,1,1,3325460086,66,0,41,0,0,1,10000000,0.0
1554,1,1,-1,398000132,16,1,64,0,0,1,4935,1.0
1555,0,1,0,2733760936,0,1,33,1,0,0,10000000,1.0
1556,1,1,1,2542501898,5,0,41,0,0,1,1250938,1.0
1557,0,1,0,2899908801,12,1,49,1,0,0,10000000,1.0
1558,0,1,0,2927587053,0,1,30,1,0,0,10000000,1.0
1559,0,1,0,1078284062,0,1,33,1,0,0,10000000,1.0
1560,1,1,1,1174163531,7,1,50,0,0,1,305,1.0
1561,1,1,0,2331839794,140,1,44,0,0,1,33012,1.0
1562,1,1,0,1114571829,7,0,38,0,0,0,10000000,1.0
1563,1,1,0,877968183,48,0,52,0,0,1,1708291,0.0
1564,1,1,0,1844093209,13,1,52,1,0,1,10000000,1.0
1565,0,1,1,1807709312,45,0,54,1,0,1,553454,1.0
1566,0,1,0,3241482125,31,1,169,1,0,1,10000000,1.0
1567,0,1,0,1467367496,0,1,114,1,0,0,10000000,1.0
1568,0,1,0,2919225884,19,0,35,1,0,0,10000000,0.0
1569,0,1,0,1174163531,0,1,38,1,0,0,8556,1.0
1570,1,1,0,3659159763,21,0,21,1,0,1,10000000,1.0
1571,0,1,0,3423224236,7,0,40,1,0,0,5837892,0.0
1572,0,1,0,2676409992,2,0,69,1,0,1,205189,1.0
1573,0,1,0,1745887582,10,0,47,1,0,0,179959,1.0
1574,0,1,0,3233400374,0,1,71,1,0,0,4090796,1.0
1575,0,1,0,1386554851,42,0,40,1,0,1,8694484,1.0
1576,1,1,1,1757941771,118,0,37,0,0,1,2244705,1.0
1577,1,1,-1,2007044107,42,0,56,0,0,1,11,0.0
1578,1,1,1,2195910061,92,1,52,0,0,1,9381,1.0
1579,1,1,0,1746070102,0,1,59,0,0,0,22188,1.0
1580,1,1,0,3098051569,9,1,56,0,0,1,1077,1.0
1581,1,1,1,2149450368,98,1,32,0,0,1,511,1.0
1582,1,1,0,1746070102,0,1,61,0,0,0,22188,1.0
1583,1,1,0,2572943460,1,1,46,0,0,1,6382,1.0
1584,1,1,0,2659033137,147,1,37,0,0,1,34511,1.0
1585,1,1,-1,2007043602,42,0,51,0,0,1,11,1.0
1586,0,1,0,2603559170,16,0,38,1,0,1,429920,1.0
1587,1,1,0,2542501898,1,0,41,0,0,1,1250938,1.0
1588,1,1,1,69191229,17,0,34,0,0,1,12119,1.0
1589,0,1,0,757143479,0,0,36,1,0,0,10000000,1.0
1590,1,1,1,1174163531,7,1,77,0,0,1,305,1.0
1591,0,1,0,3423287344,0,0,36,1,0,1,10000000,1.0
1592,0,1,0,2899943827,12,0,38,1,0,1,10123965,0.0
1593,1,1,0,840893924,10,0,35,1,0,1,4518911,1.0
1594,1,1,0,1806970574,20,0,44,0,0,1,309997,1.0
1595,1,1,1,69191229,100,0,35,0,0,1,12119,0.0
1596,0,1,0,3423287281,6,0,33,1,0,1,10000000,0.0
1597,1,1,0,1450177153,76,0,13,1,0,1,4747018,0.0
1598,1,1,0,2214383675,0,1,107,1,0,0,14070,1.0
1599,1,1,1,69191229,13,0,35,0,0,1,12119,1.0
1600,1,1,0,2184790533,293,0,28,0,0,1,60521,0.0
1601,0,1,0,2899947201,6,0,45,1,0,1,10000000,1.0
1602,0,1,0,1760323449,0,1,32,1,0,1,7172629,1.0
1603,1,1,0,1076018066,50,0,30,1,0,1,10000000,1.0
1604,0,1,0,2337199235,0,1,60,1,0,0,17746,1.0
1605,0,1,0,2991560788,29,0,56,1,0,1,10000000,0.0
1606,0,1,0,2899910625,12,1,36,1,0,0,10000000,1.0
1607,1,1,0,3237777443,172,0,26,0,0,1,87152,0.0
1608,0,1,0,3630769674,31,0,44,1,0,1,467,1.0
1609,1,1,1,2899908686,2,1,95,0,0,1,1,1.0
1610,1,1,1,69191229,413,0,35,0,0,1,12119,1.0
1611,1,1,0,1138602785,0,1,87,0,0,0,10000000,1.0
1612,1,1,0,3352098920,0,1,148,1,0,0,10000000,1.0
1613,1,1,0,1604894786,0,1,76,0,0,0,757362,1.0
1614,0,1,0,2873115337,0,0,67,1,0,0,1154,0.0
1615,1,1,0,2539998914,111,0,62,0,0,1,1564,1.0
1616,1,1,1,3088652599,114,0,68,0,0,1,76228,1.0
1617,0,1,0,3510899708,14,0,41,1,0,1,10000000,1.0
1618,0,1,0,794311531,0,1,94,1,0,0,188676,1.0
1619,1,1,1,2540037797,186,0,28,0,0,1,5406,0.0
1620,0,1,0,1572838460,0,1,135,1,0,1,10000000,0.0
1621,0,1,0,1757904051,0,1,52,1,0,0,4684646,1.0
1622,0,1,0,3519740969,2,0,45,1,1,1,17554,1.0
1623,0,1,0,3108176140,0,1,68,1,0,0,10000000,1.0
1624,1,1,0,1822923287,25,1,50,0,0,1,10000000,1.0
1625,0,1,0,1114759347,23,1,41,1,0,1,10000000,1.0
1626,1,1,0,2172148384,10,0,61,0,0,0,16456,1.0
1627,0,1,0,3233404686,0,1,48,1,0,0,10000000,1.0
1628,0,1,0,3237931841,0,1,35,1,0,0,1392346,1.0
1629,1,1,0,389357602,56,0,30,0,0,1,2841,0.0
1630,0,1,0,3519740969,2,0,40,1,0,1,17554,1.0
1631,0,1,0,1285867426,0,1,110,1,0,0,10000000,1.0
1632,0,1,1,2374674556,95,1,34,1,0,1,1736660,1.0
1633,1,1,0,3630769677,261,0,41,0,0,1,467,1.0
1634,0,1,0,2903429274,15,0,28,1,0,0,10000000,1.0
1635,1,1,1,1084908074,317,0,35,0,0,1,12119,1.0
1636,0,1,0,2551416361,41,0,30,1,0,1,282550,1.0
1637,0,1,0,2551416360,0,0,53,1,0,0,60532,1.0
1638,1,1,-1,1168357755,29,1,37,1,0,1,2321866,1.0
1639,0,1,-1,2728362577,12,1,206,1,0,1,306,1.0
1640,1,1,0,919620988,0,0,163,0,0,1,5630,1.0
1641,0,1,0,1285867426,0,1,110,1,0,0,10000000,1.0
1642,0,1,0,3651141857,0,1,50,1,0,1,114938,1.0
1643,0,1,0,3098022657,9,0,47,1,0,1,8939319,0.0
1644,0,1,0,3275123428,121,0,32,1,0,1,837202,1.0
1645,0,1,0,2676409992,11,0,50,1,0,1,1800229,1.0
1646,1,1,-1,3329730116,127,0,38,0,0,1,1343,0.0
1647,0,1,0,1381028138,1,1,237,1,0,1,10000000,0.0
1648,1,1,0,1746199685,266,0,47,0,0,1,2082724,0.0
1649,1,1,-1,1177163571,103,0,52,0,0,1,25403,0.0
1650,0,1,0,2589355500,0,1,84,1,0,1,10000000,1.0
1651,1,1,0,2195317283,0,1,41,0,0,0,52849,1.0
1652,0,1,0,51862517,0,0,40,1,0,1,10000000,0.0
1653,1,1,1,2540001929,127,0,58,0,0,1,34685,1.0
1654,1,1,-1,2007043602,37,0,57,0,0,1,11,0.0
1655,0,1,0,3627730945,68,0,36,1,0,1,10000000,1.0
1656,0,1,0,2680930941,10,0,34,1,0,1,9553081,0.0
1657,1,1,0,1535568852,0,0,53,0,0,0,3441569,1.0
1658,0,1,0,1466101523,0,1,62,1,0,0,10000000,1.0
1659,1,1,0,2990484800,1,0,49,1,0,1,10000000,1.0
1660,1,1,1,2899908686,2,1,107,0,0,1,1,0.0
1661,1,1,1,1084908074,9,0,35,0,0,1,12119,1.0
1662,1,1,-1,917292329,71,0,31,0,0,1,694,1.0
1663,0,1,0,3519740969,21,0,58,1,0,1,17554,0.0
1664,0,1,0,3451566038,164,0,44,1,0,1,1157798,1.0
1665,1,1,-1,2007043602,42,0,53,0,0,1,11,0.0
1666,1,1,0,1746012197,0,0,53,0,0,1,8569,1.0
1667,1,1,0,2572943460,1,1,46,0,0,1,6382,1.0
1668,1,1,1,3340952735,1,1,186,0,0,1,10000000,1.0
1669,0,1,0,1073309226,87,0,49,1,0,0,10000000,1.0
1670,0,1,0,3519740969,41,0,55,1,0,0,17554,1.0
1671,0,1,1,1248977971,4,0,36,1,0,1,1113632,1.0
1672,1,1,0,1587032919,41,0,22,1,0,1,10000000,1.0
1673,1,1,0,599674706,216,0,65,0,0,1,167,1.0
1674,0,1,0,3635051611,17,1,48,1,0,1,10000000,1.0
1675,0,1,0,3519740969,1,1,44,1,0,1,17554,1.0
1676,0,1,0,1446734738,0,1,48,1,0,0,10000000,1.0
1677,0,1,0,1388462140,1,0,70,1,0,1,10000000,1.0
1678,1,1,1,2542501898,5,0,41,0,0,1,1250938,1.0
1679,1,1,0,1749720821,105,0,98,0,0,1,745,1.0
1680,1,1,0,1746643401,30,0,32,1,0,1,4384212,1.0
1681,1,1,1,1734780640,587,0,46,0,0,1,13,1.0
1682,1,1,0,1731371676,0,1,173,1,0,0,10000000,0.0
1683,0,1,0,3495913654,97,0,32,1,0,1,2863452,1.0
1684,0,1,0,3278798012,4,0,45,1,0,1,10000000,1.0
1685,1,1,0,840893924,10,0,34,1,0,1,61387,1.0
1686,1,1,1,1084908074,185,0,35,0,0,1,12119,0.0
1687,1,1,0,3585379773,487,0,116,0,0,1,531,1.0
1688,0,1,0,1157962733,27,0,52,1,0,1,947649,1.0
1689,0,1,0,2232553057,0,1,38,1,0,1,10000000,0.0
1690,1,1,1,1084908074,155,0,35,0,0,1,12119,1.0
1691,1,1,1,64975801,2,0,59,0,0,1,2418,1.0
1692,0,1,0,3497123463,0,1,36,1,0,0,10000000,1.0
1693,0,1,0,2319737983,23,0,33,1,0,1,1687536,1.0
1694,1,1,0,3630769677,262,0,45,0,0,1,467,1.0
1695,1,1,1,1084908074,5,0,34,0,0,1,12119,1.0
1696,1,1,0,2259231281,85,0,40,0,0,0,45012,1.0
1697,1,1,1,2542501898,5,0,41,0,0,1,1250938,1.0
